showid,name,season,release_year,episode_count,synopsis
81033141,Mighty Express,Season 1,2020,10,"All aboard with Freight Nate, Mechanic Milo and the rest of the Mighty Express trains for daring deliveries and nonstop adventure with their kid pals!"
81033141,Mighty Express,Season 2,2021,8,The mega missions continue for the Mighty Express trains — from hauling giant dinosaur bones and a baby octopus to tracking down a hidden treasure!
81033141,Mighty Express,Season 3,2021,8,The strong and fast Mighty Express trains are always ready to save the day with more heroic rescues and thrilling stunts throughout Tracksville!
81033141,Mighty Express,Season 4,2021,4,"Calling all trains! Floating dragons, volcano blasts and bright comets are just the start as the Mighty Express delivers more action to the tracks!"
81033141,Mighty Express,Season 5,2021,4,"The Mighty Express trains team up on the tracks to deliver a huge rubber ducky, a giant robot and tons of pizza on exciting mega missions!"
81033141,Mighty Express,Season 6,2022,4,"These brave trains take on funky chickens, curious bear cubs and scared baby skunks while rolling through more mega missions around Tracksville!"
81033141,Mighty Express,Season 7,2022,6,"Nate, Flicker and the rest of the trains raise the rails for more thrilling deliveries, special missions and lighthearted lessons on the track."
80142000,Tayo The Little Bus,Season 4,2016,13,A new friend receives a warm welcome at the garage as Tayo and the team of little buses continues to work hard and play harder.
80142000,Tayo The Little Bus,Season5,2018,26,"New adventures await Tayo and his hardworking buddies at the garage, including a trip all the way to America and an encounter with a baby dinosaur."
80142000,Tayo The Little Bus,Season 6,2021,26,"Every day brings exciting possibilities for Tayo and his little bus pals, including an upgraded playground, a secret tunnel and awesome new friends!"
81639611,Robocar POLI Safety Series,Season 1,2011,24,Keep an eye out for danger — the Robocar Poli rescue team is here to protect you and your community from harm at all times!
81099976,Titipo Titipo,Season 1,2018,13,Titipo the train is out to prove that he's got what it takes to help the folks of Train Village ride the rails safely and reliably.
81099976,Titipo Titipo,Season 2,2019,13,Titipo dreams of becoming the best train in the world! Friends old and new help out as he runs into new problems and learns valuable lessons.
81095076,Sea of Love,Season 1,2022,15,"Sea animal friends Bruda, Bobbi, Wayu and Puri go on mini adventures in the ocean, where relatable, everyday moments come with a splash of magic!"
70206898,Thomas and Friends,Season 23,2019,20,Thomas makes new friends and learns about other cultures while exploring the railways of Italy and Brazil.
70206898,Thomas and Friends,Season 24,2020,20,"Thomas teams up with friends old and new while working in Sodor as well as explores far-off places like India, Brazil and Australia."
81364887,Heaven Official's Blessing,Season 1,2020,13,"Banished to the mortal realm to exorcise ghosts, a deity reckons with a demon and soon uncovers a dark secret behind the heavenly gods."
81365011,Legend of Exorcism,Season 1,2020,13,"After leaving Yaojin Palace, Kong Hongjun arrives in Chang'an to battle demons and forms a bond with exorcism squad chief Li Jinglong."
81196818,Cautious Hero: The Hero Is Overpowered but Overly Cautious,Season 1,2019,12,"Goddess Ristarte summons a hero from another world to fight the Demon Lord. She wants a champion, but Seiya's slow-paced style isn't what she expects."
81194192,Welcome to Demon School!  Iruma-kun,Season 1,2019,23,"When Iruma's parents sell him to a powerful demon, the kindhearted 14-year-old doesn't expect to be adopted and sent to a demon high school."
81194192,Welcome to Demon School!  Iruma-kun,Season 2,2021,21,"Now fully immersed in the netherworld, Iruma continues student life at Babirus Academy, keeping his human identity a secret to study beside demons."
81194192,Welcome to Demon School!  Iruma-kun,Season 3,2022,21,"Iruma and his classmates are pushed to the limit in the “Harvest Festival,” the last practical exam of the year."
81648397,Qi Refining for 3000 Years,Season 1,2022,16,"On a path to reach immortality, a talented Bai Qiuran is stuck at the entry level for three thousand years — until a chance of breakthrough finds him."
80117557,Messiah,Season 1,2020,10,A wary CIA officer investigates a charismatic man who sparks a spiritual movement and stirs political unrest. A fictional story not based on true events.
80213536,Mob Psycho 100,Season 1,2018,12,"There's an organization gathering espers for a nefarious purpose. Powerful psychic Mob, however, is just trying to be the protagonist of his own life."
80189898,Osmosis,Season 1,2019,8,"In near-future Paris, two brilliant siblings unveil a high-tech implant designed to pair up soul mates. But the beta test yields unwelcome surprises."
80988860,If I Hadn't Met You,Season 1,2018,10,"Eduard, a husband and father who loses his family in a tragic accident, travels to parallel universes to seek a better fate for his beloved wife."
81192594,Power Rangers Beast Morphers,Season 1,2020,22,"As Evox builds his army to overtake Earth, the Rangers must stop him with new zords, enhanced abilities and unexpected allies."
81312606,Miniforce: Super Dino Power,Season 1,2020,52,Animals with special powers transform into superheroes with robot dinosaurs to protect peace on Earth from menacing villains.
80986797,Forest of Piano,Season 1,2018,12,Kai grows up playing an old piano discarded in the woods; Shuhei's father is a famous pianist. Their chance meeting transforms their lives and music.
80986797,Forest of Piano,Season 2,2019,12,"After the first stage of the Chopin competition, Kai and Shuhei prepare for the next round while confronting their own reasons for playing music."
81054849,The Disastrous Life of Saiki K.: Reawakened,Season 1,2019,6,"Kusuo and his gaggle of self-proclaimed friends are back for more psychic mishaps. If he didn't have enough problems before, he's got even more now."
80135414,The Mist,Season 1,2017,10,"Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella."
80211136,Secret City,Secret City,2016,6,A student's protest leads to a government scandal that has personal and professional repercussions for one of Australia's toughest journalists.
80211136,Secret City,Under the Eagle,2016,6,"Having left journalism behind, Harriet Dunkley strives to unravel a complex government conspiracy from the inside."
80199029,The One,Season 1,2021,8,"Love — and lies — spiral when a DNA researcher helps discover a way to find the perfect partner, and creates a bold new matchmaking service."
81483047,Oats Studios,Season 1,2017,10,Director Neill Blomkamp produces a series of experimental short films that envision post-apocalyptic worlds and nightmarish scenarios.
80209184,Freud,Season 1,2020,8,"Eager to make his name in 19th-century Vienna, a hungry young Sigmund Freud joins a psychic and an inspector to solve a string of bloody mysteries."
81229694,Welcome to Waikiki 2,Season 1,2019,16,"Actor Lee Jun-ki ropes two longtime friends into investing in the Seoul guesthouse he runs on the side, where their old crush from school comes to stay."
81194153,So Not Worth It,Season 1,2021,12,"New friends, new loves and new experiences mix together inside a colorful college dormitory in Korea that's home to students from around the world."
80231373,Ultraman,Season 1,2019,13,"With aliens once again threatening Earth, young Shinjiro must now don the metallic Ultraman Suit to become Ultraman -- like his father before him."
80231373,Ultraman,Season 2,2022,6,"Ultraman teams up with Seven, Ace, Zoffy, Jack and Taro, and together, the united Ultraman brotherhood takes on a new alien threat."
80231373,Ultraman,Season 3,2023,12,"As public sentiment turns against Ultraman, Shinjiro learns that his inherited powers may come with a heavy price, in this exciting series conclusion."
81233770,Reunited Worlds,Season 1,2017,20,"Twelve years after his death, a high school senior makes a shocking return to the lives of his broken family and friends."
80223368,Gigantosaurus,Season 1,2017,52,"Four curious dinosaur friends land in an array of adventures as they explore the mystery of a big, fierce creature. Based on Jonny Duddle's book."
80227574,You vs. Wild,Season 1,2019,8,"In this interactive series, you'll make key decisions to help Bear Grylls survive, thrive and complete missions in the harshest environments on Earth."
81599270,T-Rex Ranch,Season 1,2021,18,The park rangers at T-Rex Ranch go on action-packed adventures to protect their dinosaur friends from the scheming Dino Master.
80093324,The Empress Ki,Season 1,2013,51,A young Korean aristocrat forsakes both the man and country she loves to marry a Mongolian emperor and rise to power as ruler of the Yuan Dynasty.
81374392,DRAGON QUEST The Adventure of Dai,Season 1,2020,50,"Young Dai embarks on an epic journey to become a legendary hero, training with his loyal companions to save the world from the resurrected Demon King."
81144925,When the Camellia Blooms,Season 1,2019,20,"Dongbaek is a single mother. When a potential new love enters her life, she finds ways to defy the social stigmas surrounding her."
81042191,Warm and Cozy,Season 1,2015,16,"Feeling down on her luck after everything goes wrong, a woman moves to scenic Jeju-do island, where she meets a carefree chef without much ambition."
81279126,Angel's Last Mission: Love,Season 1,2019,16,"As a punishment for meddling in human affairs, an angel faces the impossible task of finding a soulmate for a cold-hearted ballerina."
